ts_ms,sta,ap,rssi_dbm
1776976888956,sta1,02:00:00:00:05:00,-52
1776976888956,sta2,02:00:00:00:05:00,-53
1776976888956,sta3,02:00:00:00:06:00,-52
1776976888956,sta4,02:00:00:00:07:00,-51
1776976892157,sta1,02:00:00:00:05:00,-52
1776976892157,sta2,02:00:00:00:05:00,-53
1776976892157,sta3,02:00:00:00:06:00,-52
1776976892157,sta4,02:00:00:00:07:00,-51
1776976895293,sta1,02:00:00:00:05:00,-52
1776976895293,sta2,02:00:00:00:05:00,-53
1776976895293,sta3,02:00:00:00:06:00,-52
1776976895293,sta4,02:00:00:00:07:00,-51
1776976898493,sta1,02:00:00:00:05:00,-52
1776976898493,sta2,02:00:00:00:05:00,-53
1776976898493,sta3,02:00:00:00:06:00,-52
1776976898493,sta4,02:00:00:00:07:00,-51
1776976901629,sta1,02:00:00:00:05:00,-52
1776976901629,sta2,02:00:00:00:05:00,-53
1776976901629,sta3,02:00:00:00:06:00,-52
1776976901629,sta4,02:00:00:00:07:00,-51
1776976904828,sta1,02:00:00:00:05:00,-52
1776976904828,sta2,02:00:00:00:05:00,-53
1776976904828,sta3,02:00:00:00:06:00,-52
1776976904828,sta4,02:00:00:00:07:00,-51
1776976907964,sta1,02:00:00:00:05:00,-52
1776976907964,sta2,02:00:00:00:05:00,-53
1776976907964,sta3,02:00:00:00:06:00,-52
1776976907964,sta4,02:00:00:00:07:00,-51
1776976911165,sta1,02:00:00:00:05:00,-52
1776976911165,sta2,02:00:00:00:05:00,-53
1776976911165,sta3,02:00:00:00:06:00,-52
1776976911165,sta4,02:00:00:00:07:00,-51
1776976914300,sta1,02:00:00:00:05:00,-52
1776976914300,sta2,02:00:00:00:05:00,-53
1776976914300,sta3,02:00:00:00:06:00,-52
1776976914300,sta4,02:00:00:00:07:00,-51
1776976917502,sta1,02:00:00:00:05:00,-52
1776976917502,sta2,02:00:00:00:05:00,-53
1776976917502,sta3,02:00:00:00:06:00,-52
1776976917502,sta4,02:00:00:00:07:00,-51
1776976920637,sta1,02:00:00:00:05:00,-52
1776976920637,sta2,02:00:00:00:05:00,-53
1776976920637,sta3,02:00:00:00:06:00,-52
1776976920637,sta4,02:00:00:00:07:00,-51
1776976923835,sta1,02:00:00:00:05:00,-52
1776976923835,sta2,02:00:00:00:05:00,-53
1776976923835,sta3,02:00:00:00:06:00,-52
1776976923835,sta4,02:00:00:00:07:00,-51
1776976926972,sta1,02:00:00:00:05:00,-52
1776976926972,sta2,02:00:00:00:05:00,-53
1776976926972,sta3,02:00:00:00:06:00,-52
1776976926972,sta4,02:00:00:00:07:00,-51
1776976930173,sta1,02:00:00:00:05:00,-52
1776976930173,sta2,02:00:00:00:05:00,-53
1776976930173,sta3,02:00:00:00:06:00,-52
1776976930173,sta4,02:00:00:00:07:00,-51
1776976933309,sta1,02:00:00:00:05:00,-52
1776976933309,sta2,02:00:00:00:05:00,-53
1776976933309,sta3,02:00:00:00:06:00,-52
1776976933309,sta4,02:00:00:00:07:00,-51
1776976936508,sta1,02:00:00:00:05:00,-52
1776976936508,sta2,02:00:00:00:05:00,-53
1776976936508,sta3,02:00:00:00:06:00,-52
1776976936508,sta4,02:00:00:00:07:00,-51
1776976939643,sta1,02:00:00:00:05:00,-52
1776976939643,sta2,02:00:00:00:05:00,-53
1776976939643,sta3,02:00:00:00:06:00,-52
1776976939643,sta4,02:00:00:00:07:00,-51
1776976942844,sta1,02:00:00:00:05:00,-52
1776976942844,sta2,02:00:00:00:05:00,-53
1776976942844,sta3,02:00:00:00:06:00,-52
1776976942844,sta4,02:00:00:00:07:00,-51
1776976945981,sta1,02:00:00:00:05:00,-52
1776976945981,sta2,02:00:00:00:05:00,-53
1776976945981,sta3,02:00:00:00:06:00,-52
1776976945981,sta4,02:00:00:00:07:00,-51
1776976949179,sta1,02:00:00:00:05:00,-52
1776976949179,sta2,02:00:00:00:05:00,-53
1776976949179,sta3,02:00:00:00:06:00,-52
1776976949179,sta4,02:00:00:00:07:00,-51
1776976952314,sta1,02:00:00:00:05:00,-52
1776976952314,sta2,02:00:00:00:05:00,-53
1776976952314,sta3,02:00:00:00:06:00,-52
1776976952314,sta4,02:00:00:00:07:00,-51
1776976955516,sta1,02:00:00:00:05:00,-52
1776976955516,sta2,02:00:00:00:05:00,-53
1776976955516,sta3,02:00:00:00:06:00,-52
1776976955516,sta4,02:00:00:00:07:00,-51
1776976958651,sta1,02:00:00:00:05:00,-52
1776976958651,sta2,02:00:00:00:05:00,-53
1776976958651,sta3,02:00:00:00:06:00,-52
1776976958651,sta4,02:00:00:00:07:00,-51
1776976961850,sta1,02:00:00:00:05:00,-52
1776976961850,sta2,02:00:00:00:05:00,-53
1776976961850,sta3,02:00:00:00:06:00,-52
1776976961850,sta4,02:00:00:00:07:00,-51
1776976964987,sta1,02:00:00:00:05:00,-52
1776976964987,sta2,02:00:00:00:05:00,-53
1776976964987,sta3,02:00:00:00:06:00,-52
1776976964987,sta4,02:00:00:00:07:00,-51
1776976968188,sta1,02:00:00:00:05:00,-52
1776976968188,sta2,02:00:00:00:05:00,-53
1776976968188,sta3,02:00:00:00:06:00,-52
1776976968188,sta4,02:00:00:00:07:00,-51
1776976971323,sta1,02:00:00:00:05:00,-52
1776976971323,sta2,02:00:00:00:05:00,-53
1776976971323,sta3,02:00:00:00:06:00,-52
1776976971323,sta4,02:00:00:00:07:00,-51
1776976974525,sta1,02:00:00:00:05:00,-52
1776976974525,sta2,02:00:00:00:05:00,-53
1776976974525,sta3,02:00:00:00:06:00,-52
1776976974525,sta4,02:00:00:00:07:00,-51
1776976977660,sta1,02:00:00:00:05:00,-52
1776976977660,sta2,02:00:00:00:05:00,-53
1776976977660,sta3,02:00:00:00:06:00,-52
1776976977660,sta4,02:00:00:00:07:00,-51
1776976980861,sta1,02:00:00:00:05:00,-52
1776976980861,sta2,02:00:00:00:05:00,-53
1776976980861,sta3,02:00:00:00:06:00,-52
1776976980861,sta4,02:00:00:00:07:00,-51
1776976983996,sta1,02:00:00:00:05:00,-52
1776976983996,sta2,02:00:00:00:05:00,-53
1776976983996,sta3,02:00:00:00:06:00,-52
1776976983996,sta4,02:00:00:00:07:00,-51
1776976987196,sta1,02:00:00:00:05:00,-52
1776976987196,sta2,02:00:00:00:05:00,-53
1776976987196,sta3,02:00:00:00:06:00,-52
1776976987196,sta4,02:00:00:00:07:00,-51
1776976990333,sta1,02:00:00:00:05:00,-52
1776976990333,sta2,02:00:00:00:05:00,-53
1776976990333,sta3,02:00:00:00:06:00,-52
1776976990333,sta4,02:00:00:00:07:00,-51
1776976993533,sta1,02:00:00:00:05:00,-52
1776976993533,sta2,02:00:00:00:05:00,-53
1776976993533,sta3,02:00:00:00:06:00,-52
1776976993533,sta4,02:00:00:00:07:00,-51
1776976996669,sta1,02:00:00:00:05:00,-52
1776976996669,sta2,02:00:00:00:05:00,-53
1776976996669,sta3,02:00:00:00:06:00,-52
1776976996669,sta4,02:00:00:00:07:00,-51
1776976999870,sta1,02:00:00:00:05:00,-52
1776976999870,sta2,02:00:00:00:05:00,-53
1776976999870,sta3,02:00:00:00:06:00,-52
1776976999870,sta4,02:00:00:00:07:00,-51
1776977003005,sta1,02:00:00:00:05:00,-52
1776977003005,sta2,02:00:00:00:05:00,-53
1776977003005,sta3,02:00:00:00:06:00,-52
1776977003005,sta4,02:00:00:00:07:00,-51
1776977006204,sta1,02:00:00:00:05:00,-52
1776977006204,sta2,02:00:00:00:05:00,-53
1776977006204,sta3,02:00:00:00:06:00,-52
1776977006204,sta4,02:00:00:00:07:00,-51
1776977009340,sta1,02:00:00:00:05:00,-52
1776977009340,sta2,02:00:00:00:05:00,-53
1776977009340,sta3,02:00:00:00:06:00,-52
1776977009340,sta4,02:00:00:00:07:00,-51
1776977012535,sta1,02:00:00:00:05:00,-52
1776977012535,sta2,02:00:00:00:05:00,-53
1776977012535,sta3,02:00:00:00:06:00,-52
1776977012535,sta4,02:00:00:00:07:00,-51
1776977015674,sta1,02:00:00:00:05:00,-52
1776977015674,sta2,02:00:00:00:05:00,-53
1776977015674,sta3,02:00:00:00:06:00,-52
1776977015674,sta4,02:00:00:00:07:00,-51
1776977018878,sta1,02:00:00:00:05:00,-52
1776977018878,sta2,02:00:00:00:05:00,-53
1776977018878,sta3,02:00:00:00:06:00,-52
1776977018878,sta4,02:00:00:00:07:00,-51
1776977022013,sta1,02:00:00:00:05:00,-52
1776977022013,sta2,02:00:00:00:05:00,-53
1776977022013,sta3,02:00:00:00:06:00,-52
1776977022013,sta4,02:00:00:00:07:00,-51
1776977025213,sta1,02:00:00:00:05:00,-52
1776977025213,sta2,02:00:00:00:05:00,-53
1776977025213,sta3,02:00:00:00:06:00,-52
1776977025213,sta4,02:00:00:00:07:00,-51
1776977028348,sta1,02:00:00:00:05:00,-52
1776977028348,sta2,02:00:00:00:05:00,-53
1776977028348,sta3,02:00:00:00:06:00,-52
1776977028348,sta4,02:00:00:00:07:00,-51
1776977031549,sta1,02:00:00:00:05:00,-52
1776977031549,sta2,02:00:00:00:05:00,-53
1776977031549,sta3,02:00:00:00:06:00,-52
1776977031549,sta4,02:00:00:00:07:00,-51
1776977034686,sta1,02:00:00:00:05:00,-52
1776977034686,sta2,02:00:00:00:05:00,-53
1776977034686,sta3,02:00:00:00:06:00,-52
1776977034686,sta4,02:00:00:00:07:00,-51
1776977037885,sta1,02:00:00:00:05:00,-52
1776977037885,sta2,02:00:00:00:05:00,-53
1776977037885,sta3,02:00:00:00:06:00,-52
1776977037885,sta4,02:00:00:00:07:00,-51
1776977041019,sta1,02:00:00:00:05:00,-52
1776977041019,sta2,02:00:00:00:05:00,-53
1776977041019,sta3,02:00:00:00:06:00,-52
1776977041019,sta4,02:00:00:00:07:00,-51
1776977044220,sta1,02:00:00:00:05:00,-52
1776977044220,sta2,02:00:00:00:05:00,-53
1776977044220,sta3,02:00:00:00:06:00,-52
1776977044220,sta4,02:00:00:00:07:00,-51
1776977047356,sta1,02:00:00:00:05:00,-52
1776977047356,sta2,02:00:00:00:05:00,-53
1776977047356,sta3,02:00:00:00:06:00,-52
1776977047356,sta4,02:00:00:00:07:00,-51
1776977050556,sta1,02:00:00:00:05:00,-52
1776977050556,sta2,02:00:00:00:05:00,-53
1776977050556,sta3,02:00:00:00:06:00,-52
1776977050556,sta4,02:00:00:00:07:00,-51
1776977053691,sta1,02:00:00:00:05:00,-52
1776977053691,sta2,02:00:00:00:05:00,-53
1776977053691,sta3,02:00:00:00:06:00,-52
1776977053691,sta4,02:00:00:00:07:00,-51
1776977056891,sta1,02:00:00:00:05:00,-52
1776977056891,sta2,02:00:00:00:05:00,-53
1776977056891,sta3,02:00:00:00:06:00,-52
1776977056891,sta4,02:00:00:00:07:00,-51
1776977060027,sta1,02:00:00:00:05:00,-52
1776977060027,sta2,02:00:00:00:05:00,-53
1776977060027,sta3,02:00:00:00:06:00,-52
1776977060027,sta4,02:00:00:00:07:00,-51
1776977063230,sta1,02:00:00:00:05:00,-52
1776977063230,sta2,02:00:00:00:05:00,-53
1776977063230,sta3,02:00:00:00:06:00,-52
1776977063230,sta4,02:00:00:00:07:00,-51
1776977066365,sta1,02:00:00:00:05:00,-52
1776977066365,sta2,02:00:00:00:05:00,-53
1776977066365,sta3,02:00:00:00:06:00,-52
1776977066365,sta4,02:00:00:00:07:00,-51
1776977069564,sta1,02:00:00:00:05:00,-52
1776977069564,sta2,02:00:00:00:05:00,-53
1776977069564,sta3,02:00:00:00:06:00,-52
1776977069564,sta4,02:00:00:00:07:00,-51
1776977072700,sta1,02:00:00:00:05:00,-52
1776977072700,sta2,02:00:00:00:05:00,-53
1776977072700,sta3,02:00:00:00:06:00,-52
1776977072700,sta4,02:00:00:00:07:00,-51
1776977075899,sta1,02:00:00:00:05:00,-52
1776977075899,sta2,02:00:00:00:05:00,-53
1776977075899,sta3,02:00:00:00:06:00,-52
1776977075899,sta4,02:00:00:00:07:00,-51
1776977079036,sta1,02:00:00:00:05:00,-52
1776977079036,sta2,02:00:00:00:05:00,-53
1776977079036,sta3,02:00:00:00:06:00,-52
1776977079036,sta4,02:00:00:00:07:00,-51
1776977082235,sta1,02:00:00:00:05:00,-52
1776977082235,sta2,02:00:00:00:05:00,-53
1776977082235,sta3,02:00:00:00:06:00,-52
1776977082235,sta4,02:00:00:00:07:00,-51
1776977085373,sta1,02:00:00:00:05:00,-52
1776977085373,sta2,02:00:00:00:05:00,-53
1776977085373,sta3,02:00:00:00:06:00,-52
1776977085373,sta4,02:00:00:00:07:00,-51
1776977088573,sta1,02:00:00:00:05:00,-52
1776977088573,sta2,02:00:00:00:05:00,-53
1776977088573,sta3,02:00:00:00:06:00,-52
1776977088573,sta4,02:00:00:00:07:00,-51
1776977091709,sta1,02:00:00:00:05:00,-52
1776977091709,sta2,02:00:00:00:05:00,-53
1776977091709,sta3,02:00:00:00:06:00,-52
1776977091709,sta4,02:00:00:00:07:00,-51
1776977094908,sta1,02:00:00:00:05:00,-52
1776977094908,sta2,02:00:00:00:05:00,-53
1776977094908,sta3,02:00:00:00:06:00,-52
1776977094908,sta4,02:00:00:00:07:00,-51
1776977098043,sta1,02:00:00:00:05:00,-52
1776977098043,sta2,02:00:00:00:05:00,-53
1776977098043,sta3,02:00:00:00:06:00,-52
1776977098043,sta4,02:00:00:00:07:00,-51
1776977101246,sta1,02:00:00:00:05:00,-52
1776977101246,sta2,02:00:00:00:05:00,-53
1776977101246,sta3,02:00:00:00:06:00,-52
1776977101246,sta4,02:00:00:00:07:00,-51
1776977104379,sta1,02:00:00:00:05:00,-52
1776977104379,sta2,02:00:00:00:05:00,-53
1776977104379,sta3,02:00:00:00:06:00,-52
1776977104379,sta4,02:00:00:00:07:00,-51
1776977107580,sta1,02:00:00:00:05:00,-52
1776977107580,sta2,02:00:00:00:05:00,-53
1776977107580,sta3,02:00:00:00:06:00,-52
1776977107580,sta4,02:00:00:00:07:00,-51
1776977110716,sta1,02:00:00:00:05:00,-52
1776977110716,sta2,02:00:00:00:05:00,-53
1776977110716,sta3,02:00:00:00:06:00,-52
1776977110716,sta4,02:00:00:00:07:00,-51
1776977113915,sta1,02:00:00:00:05:00,-52
1776977113915,sta2,02:00:00:00:05:00,-53
1776977113915,sta3,02:00:00:00:06:00,-52
1776977113915,sta4,02:00:00:00:07:00,-51
1776977117052,sta1,02:00:00:00:05:00,-52
1776977117052,sta2,02:00:00:00:05:00,-53
1776977117052,sta3,02:00:00:00:06:00,-52
1776977117052,sta4,02:00:00:00:07:00,-51
1776977120254,sta1,02:00:00:00:05:00,-52
1776977120254,sta2,02:00:00:00:05:00,-53
1776977120254,sta3,02:00:00:00:06:00,-52
1776977120254,sta4,02:00:00:00:07:00,-51
1776977123389,sta1,02:00:00:00:05:00,-52
1776977123389,sta2,02:00:00:00:05:00,-53
1776977123389,sta3,02:00:00:00:06:00,-52
1776977123389,sta4,02:00:00:00:07:00,-51
1776977126589,sta1,02:00:00:00:05:00,-52
1776977126589,sta2,02:00:00:00:05:00,-53
1776977126589,sta3,02:00:00:00:06:00,-52
1776977126589,sta4,02:00:00:00:07:00,-51
1776977129726,sta1,02:00:00:00:05:00,-52
1776977129726,sta2,02:00:00:00:05:00,-53
1776977129726,sta3,02:00:00:00:06:00,-52
1776977129726,sta4,02:00:00:00:07:00,-51
1776977132925,sta1,02:00:00:00:05:00,-52
1776977132925,sta2,02:00:00:00:05:00,-53
1776977132925,sta3,02:00:00:00:06:00,-52
1776977132925,sta4,02:00:00:00:07:00,-51
1776977136060,sta1,02:00:00:00:05:00,-52
1776977136060,sta2,02:00:00:00:05:00,-53
1776977136060,sta3,02:00:00:00:06:00,-52
1776977136060,sta4,02:00:00:00:07:00,-51
1776977139260,sta1,02:00:00:00:05:00,-52
1776977139260,sta2,02:00:00:00:05:00,-53
1776977139260,sta3,02:00:00:00:06:00,-52
1776977139260,sta4,02:00:00:00:07:00,-51
1776977142396,sta1,02:00:00:00:05:00,-52
1776977142396,sta2,02:00:00:00:05:00,-53
1776977142396,sta3,02:00:00:00:06:00,-52
1776977142396,sta4,02:00:00:00:07:00,-51
1776977145597,sta1,02:00:00:00:05:00,-52
1776977145597,sta2,02:00:00:00:05:00,-53
1776977145597,sta3,02:00:00:00:06:00,-52
1776977145597,sta4,02:00:00:00:07:00,-51
1776977148732,sta1,02:00:00:00:05:00,-52
1776977148732,sta2,02:00:00:00:05:00,-53
1776977148732,sta3,02:00:00:00:06:00,-52
1776977148732,sta4,02:00:00:00:07:00,-51
1776977151930,sta1,02:00:00:00:05:00,-52
1776977151930,sta2,02:00:00:00:05:00,-53
1776977151930,sta3,02:00:00:00:06:00,-52
1776977151930,sta4,02:00:00:00:07:00,-51
1776977155069,sta1,02:00:00:00:05:00,-52
1776977155069,sta2,02:00:00:00:05:00,-53
1776977155069,sta3,02:00:00:00:06:00,-52
1776977155069,sta4,02:00:00:00:07:00,-51
1776977158267,sta1,02:00:00:00:05:00,-52
1776977158267,sta2,02:00:00:00:05:00,-53
1776977158267,sta3,02:00:00:00:06:00,-52
1776977158267,sta4,02:00:00:00:07:00,-51
1776977161403,sta1,02:00:00:00:05:00,-52
1776977161403,sta2,02:00:00:00:05:00,-53
1776977161403,sta3,02:00:00:00:06:00,-52
1776977161403,sta4,02:00:00:00:07:00,-51
1776977164604,sta1,02:00:00:00:05:00,-52
1776977164604,sta2,02:00:00:00:05:00,-53
1776977164604,sta3,02:00:00:00:06:00,-52
1776977164604,sta4,02:00:00:00:07:00,-51
1776977167741,sta1,02:00:00:00:05:00,-52
1776977167741,sta2,02:00:00:00:05:00,-53
1776977167741,sta3,02:00:00:00:06:00,-52
1776977167741,sta4,02:00:00:00:07:00,-51
1776977170940,sta1,02:00:00:00:05:00,-52
1776977170940,sta2,02:00:00:00:05:00,-53
1776977170940,sta3,02:00:00:00:06:00,-52
1776977170940,sta4,02:00:00:00:07:00,-51
1776977174080,sta1,02:00:00:00:05:00,-52
1776977174080,sta2,02:00:00:00:05:00,-53
1776977174080,sta3,02:00:00:00:06:00,-52
1776977174080,sta4,02:00:00:00:07:00,-51
1776977177276,sta1,02:00:00:00:05:00,-52
1776977177276,sta2,02:00:00:00:05:00,-53
1776977177276,sta3,02:00:00:00:06:00,-52
1776977177276,sta4,02:00:00:00:07:00,-51
1776977180413,sta1,02:00:00:00:05:00,-52
1776977180413,sta2,02:00:00:00:05:00,-53
1776977180413,sta3,02:00:00:00:06:00,-52
1776977180413,sta4,02:00:00:00:07:00,-51
1776977183610,sta1,02:00:00:00:05:00,-52
1776977183610,sta2,02:00:00:00:05:00,-53
1776977183610,sta3,02:00:00:00:06:00,-52
1776977183610,sta4,02:00:00:00:07:00,-51
1776977186748,sta1,02:00:00:00:05:00,-52
1776977186748,sta2,02:00:00:00:05:00,-53
1776977186748,sta3,02:00:00:00:06:00,-52
1776977186748,sta4,02:00:00:00:07:00,-51
1776977189948,sta1,02:00:00:00:05:00,-52
1776977189948,sta2,02:00:00:00:05:00,-53
1776977189948,sta3,02:00:00:00:06:00,-52
1776977189948,sta4,02:00:00:00:07:00,-51
1776977193083,sta1,02:00:00:00:05:00,-52
1776977193083,sta2,02:00:00:00:05:00,-53
1776977193083,sta3,02:00:00:00:06:00,-52
1776977193083,sta4,02:00:00:00:07:00,-51
1776977196286,sta1,02:00:00:00:05:00,-52
1776977196286,sta2,02:00:00:00:05:00,-53
1776977196286,sta3,02:00:00:00:06:00,-52
1776977196286,sta4,02:00:00:00:07:00,-51
1776977199420,sta1,02:00:00:00:05:00,-52
1776977199420,sta2,02:00:00:00:05:00,-53
1776977199420,sta3,02:00:00:00:06:00,-52
1776977199420,sta4,02:00:00:00:07:00,-51
1776977202620,sta1,02:00:00:00:05:00,-52
1776977202620,sta2,02:00:00:00:05:00,-53
1776977202620,sta3,02:00:00:00:06:00,-52
1776977202620,sta4,02:00:00:00:07:00,-51
1776977205757,sta1,02:00:00:00:05:00,-52
1776977205757,sta2,02:00:00:00:05:00,-53
1776977205757,sta3,02:00:00:00:06:00,-52
1776977205757,sta4,02:00:00:00:07:00,-51
1776977208957,sta1,02:00:00:00:05:00,-52
1776977208957,sta2,02:00:00:00:05:00,-53
1776977208957,sta3,02:00:00:00:06:00,-52
1776977208957,sta4,02:00:00:00:07:00,-51
1776977212095,sta1,02:00:00:00:05:00,-52
1776977212095,sta2,02:00:00:00:05:00,-53
1776977212095,sta3,02:00:00:00:06:00,-52
1776977212095,sta4,02:00:00:00:07:00,-51
1776977215293,sta1,02:00:00:00:05:00,-52
1776977215293,sta2,02:00:00:00:05:00,-53
1776977215293,sta3,02:00:00:00:06:00,-52
1776977215293,sta4,02:00:00:00:07:00,-51
1776977218429,sta1,02:00:00:00:05:00,-52
1776977218429,sta2,02:00:00:00:05:00,-53
1776977218429,sta3,02:00:00:00:06:00,-52
1776977218429,sta4,02:00:00:00:07:00,-51
1776977221626,sta1,02:00:00:00:05:00,-52
1776977221626,sta2,02:00:00:00:05:00,-53
1776977221626,sta3,02:00:00:00:06:00,-52
1776977221626,sta4,02:00:00:00:07:00,-51
1776977224763,sta1,02:00:00:00:05:00,-52
1776977224763,sta2,02:00:00:00:05:00,-53
1776977224763,sta3,02:00:00:00:06:00,-52
1776977224763,sta4,02:00:00:00:07:00,-51
1776977227963,sta1,02:00:00:00:05:00,-52
1776977227963,sta2,02:00:00:00:05:00,-53
1776977227963,sta3,02:00:00:00:06:00,-52
